Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
LAUNDROMAT,1,M3_1,2025-09-04 12:03:32,LG6400,1194.25,190.18,517.36,486.72,0.97,0.96,0.99,0.95,226.57,226.83,237.45,215.43,1.81,0.87,2.19,2.37,49.74,1811.46,191.85,0,143.41,1.82,3.88,2.78,6.70,4.79,0.66
LAUNDROMAT,2,M3_2,2025-09-04 12:03:32,LG6400,2082.53,336.35,1123.56,622.63,0.98,0.99,0.96,0.99,222.79,221.22,234.75,212.39,3.16,1.54,4.96,2.97,49.87,1800.29,139.37,1,129.55,1.82,2.76,0.36,5.13,3.84,1.12
LAUNDROMAT,1,M3_1,2025-09-04 12:03:37,LG6400,2402.23,829.13,768.44,804.66,0.98,0.96,0.97,1,226.51,239.01,225.17,215.36,3.62,3.61,3.50,3.75,50.20,1813.56,191.89,0,143.45,0.54,1.72,1.57,2.55,4.54,0.36
LAUNDROMAT,2,M3_2,2025-09-04 12:03:37,LG6400,1947.77,3.94,502.87,1440.96,0.96,0.95,0.95,0.99,224.66,224.77,212.56,236.64,2.89,0.02,2.48,6.16,49.99,1802.96,139.41,1,129.56,2.81,4.76,4.79,7.15,7.67,6.52
LAUNDROMAT,1,M3_1,2025-09-04 12:03:42,LG6400,737.71,203.36,490.53,43.83,0.97,0.99,0.95,0.96,231.94,228.03,237.30,230.49,1.09,0.90,2.17,0.20,50.46,1816.96,191.91,0,143.47,3.61,3.94,3.57,3.84,3.73,2.63
LAUNDROMAT,2,M3_2,2025-09-04 12:03:42,LG6400,2769.39,1170.61,400.62,1198.15,0.96,0.96,0.96,0.95,225.62,229.27,231.93,215.67,4.31,5.31,1.79,5.82,50.35,1804.22,139.45,1,129.59,0.27,2.79,3.39,2.89,6.51,7.50
LAUNDROMAT,1,M3_1,2025-09-04 12:03:47,LG6400,1586.66,297.93,312.40,976.33,0.97,0.98,0.98,0.95,229.26,215.15,235.38,237.25,2.36,1.41,1.36,4.32,49.84,1821.44,191.93,1,143.52,0.56,0.92,4.79,2.30,2.09,4.44
LAUNDROMAT,2,M3_2,2025-09-04 12:03:47,LG6400,3110.75,962.28,896.39,1252.09,0.97,0.97,0.97,0.96,227.47,229.68,218.91,233.81,4.70,4.33,4.22,5.55,50.41,1808.20,139.49,1,129.61,3.92,2.88,2.01,5.80,6.54,0.38
LAUNDROMAT,1,M3_1,2025-09-04 12:03:52,LG6400,1213.29,428.74,409.74,374.81,0.98,0.99,1,0.96,228.46,219.94,236,229.44,1.80,1.97,1.74,1.71,50.25,1823.22,191.97,1,143.56,4.47,3.84,2.25,3.76,3.08,0.09
LAUNDROMAT,2,M3_2,2025-09-04 12:03:52,LG6400,2121.53,611.66,162.18,1347.69,0.97,0.99,0.96,0.96,232.32,229.54,231.34,236.07,3.12,2.69,0.73,5.94,49.57,1812.03,139.54,1,129.63,3.59,1.95,2.21,2.63,5.14,2.37
LAUNDROMAT,1,M3_1,2025-09-04 12:03:57,LG6400,2606.78,862.06,897.37,847.36,0.97,0.96,0.97,0.99,226.11,234.39,227.67,216.27,3.94,3.81,4.06,3.96,50.40,1828.20,192.02,0,143.58,4.29,0.09,4.51,5.01,1.79,7.14
LAUNDROMAT,2,M3_2,2025-09-04 12:03:57,LG6400,1686.16,1002.32,408.53,275.31,0.98,0.96,0.99,0.99,226.26,239.48,216.43,222.85,2.51,4.36,1.90,1.25,50.33,1816.25,139.55,1,129.67,0.94,2.35,4.41,4.35,1.54,0.68
LAUNDROMAT,1,M3_1,2025-09-04 12:04:02,LG6400,927.45,587.40,74.43,265.62,0.97,0.96,0.98,0.98,229.66,224.57,229.73,234.68,1.40,2.73,0.33,1.15,49.57,1830.70,192.06,1,143.61,3.72,1.91,1.88,6.11,6.32,1.76
LAUNDROMAT,2,M3_2,2025-09-04 12:04:02,LG6400,2419.12,115.62,1044.29,1259.21,0.98,0.98,0.99,0.98,221.25,213.06,217.46,233.24,3.64,0.55,4.87,5.49,49.93,1817.66,139.60,1,129.72,3.79,0.41,4.96,2.76,0.28,4.05
LAUNDROMAT,1,M3_1,2025-09-04 12:04:07,LG6400,1682.13,1042.45,578.74,60.95,0.99,1,0.99,0.98,215.01,217.54,211.34,216.15,2.61,4.79,2.76,0.29,50.47,1834.42,192.10,0,143.66,3.71,4.93,0.22,7.01,7.81,5.19
LAUNDROMAT,2,M3_2,2025-09-04 12:04:07,LG6400,2819.08,603.55,945.72,1269.81,0.97,0.99,0.96,0.96,219.20,214.08,222.35,221.17,4.40,2.84,4.42,5.95,49.98,1821.02,139.63,0,129.76,2.82,1.42,2.19,2.22,1.11,2.87
LAUNDROMAT,1,M3_1,2025-09-04 12:04:12,LG6400,2045.60,697.81,758.57,589.22,0.97,0.96,0.98,0.96,222.17,216.82,222.96,226.72,3.18,3.34,3.47,2.72,50.43,1839.08,192.12,1,143.68,1.12,2.92,4.07,2.31,0.01,0.54
LAUNDROMAT,2,M3_2,2025-09-04 12:04:12,LG6400,3069.12,984.96,809.51,1274.65,0.98,0.96,0.99,0.99,220.63,220.42,220.58,220.90,4.72,4.64,3.72,5.81,50.29,1825.60,139.65,1,129.80,3.70,2.89,0.78,1.95,6.50,6.69
LAUNDROMAT,1,M3_1,2025-09-04 12:04:17,LG6400,2908.04,997.27,877.06,1033.70,0.98,0.98,0.96,1,222.96,233.85,221.44,213.60,4.45,4.36,4.14,4.86,50.05,1841.50,192.14,0,143.70,4.82,0.91,0.55,0.31,4.76,2.75
LAUNDROMAT,2,M3_2,2025-09-04 12:04:17,LG6400,2591.20,730.75,739.61,1120.84,0.98,1,0.98,0.95,219.37,218.61,214.28,225.22,4.03,3.35,3.53,5.22,49.93,1830.04,139.67,1,129.81,4.68,3.66,0.91,7.06,7.57,5.03
LAUNDROMAT,1,M3_1,2025-09-04 12:04:22,LG6400,1947.66,509.94,671.94,765.78,0.98,1,0.96,0.99,227.09,227.59,217.19,236.49,2.92,2.25,3.22,3.28,50.01,1843.97,192.16,1,143.74,1.77,3.67,4.33,0.06,7.49,0.01
LAUNDROMAT,2,M3_2,2025-09-04 12:04:22,LG6400,1207.02,92.79,163.05,951.18,0.98,0.98,0.99,0.99,226.63,236.47,224.39,219.03,1.84,0.40,0.74,4.39,49.73,1834.79,139.71,0,129.85,4.37,1.92,3.49,2.09,3.23,4.02
LAUNDROMAT,1,M3_1,2025-09-04 12:04:27,LG6400,1410.70,523.53,56.39,830.78,0.97,0.96,0.97,0.98,227.88,229.06,215.92,238.67,2.06,2.37,0.27,3.54,49.90,1848.59,192.19,0,143.77,4.80,2.35,2.97,6.32,6.33,5.04
LAUNDROMAT,2,M3_2,2025-09-04 12:04:27,LG6400,1868.40,965.24,39.16,864,0.97,0.95,0.99,0.98,218.73,227.90,217.10,211.18,2.94,4.44,0.18,4.18,50.04,1836.77,139.75,0,129.89,2.12,0.74,2.27,6.19,3.43,2.70
LAUNDROMAT,1,M3_1,2025-09-04 12:04:32,LG6400,1631.61,931.13,385.17,315.32,0.97,0.95,0.97,0.98,216.11,210.19,215.54,222.58,2.64,4.64,1.84,1.44,50.14,1852.57,192.21,0,143.79,3.66,1.45,1.87,3.66,3.52,1.38
LAUNDROMAT,2,M3_2,2025-09-04 12:04:32,LG6400,1886.42,1000.11,192.63,693.68,0.97,0.98,0.98,0.96,220.56,210.44,217.01,234.24,2.95,4.85,0.91,3.10,50.38,1838.17,139.78,0,129.90,2.62,1.29,3.91,0.25,1.72,4.06
LAUNDROMAT,1,M3_1,2025-09-04 12:04:37,LG6400,1945.37,646.61,1006.99,291.78,0.98,0.97,0.98,0.98,222.39,216.15,228.52,222.52,2.97,3.09,4.49,1.34,49.89,1854.97,192.25,0,143.80,2.14,1.02,0.43,2.46,0.72,3.83
LAUNDROMAT,2,M3_2,2025-09-04 12:04:37,LG6400,2339.31,752.07,181.32,1405.92,0.97,0.96,0.97,1,233.65,238.42,229.45,233.09,3.39,3.29,0.82,6.06,49.88,1842.68,139.80,0,129.92,0,3.78,4.14,1.03,1.88,2.05
LAUNDROMAT,1,M3_1,2025-09-04 12:04:42,LG6400,1434.66,43.36,45.37,1345.93,0.98,0.97,0.97,0.98,226.81,230.46,225.41,224.55,2.16,0.19,0.21,6.09,50.16,1859.10,192.30,0,143.81,1.03,4.23,1.12,4.67,3.13,7.95
LAUNDROMAT,2,M3_2,2025-09-04 12:04:42,LG6400,2063.21,197.56,526.79,1338.86,0.97,0.96,1,0.96,228.56,237.88,216.07,231.71,3.11,0.86,2.44,6.02,50.11,1846.83,139.85,0,129.95,2.66,1.64,0.38,1.25,4,6.47
LAUNDROMAT,1,M3_1,2025-09-04 12:04:48,LG6400,2505.51,1234.15,1221.08,50.28,0.96,0.97,0.95,0.97,225.13,212.96,239.72,222.73,3.85,5.97,5.35,0.23,49.80,1863.33,192.32,0,143.83,2.68,2.66,2.63,1.84,6.50,2.19
LAUNDROMAT,2,M3_2,2025-09-04 12:04:48,LG6400,2133.82,868.98,16.94,1247.89,0.96,0.96,0.97,0.96,224.80,225.80,218.42,230.17,3.25,4,0.08,5.66,49.69,1851.36,139.88,0,129.99,0.80,1.83,4.58,1.62,0.48,3.90
LAUNDROMAT,1,M3_1,2025-09-04 12:04:53,LG6400,1266.65,872.07,212.01,182.58,0.97,1,0.96,0.95,217.95,222.19,214.52,217.14,1.95,3.94,1.03,0.88,49.78,1865.04,192.37,0,143.86,0.38,1.13,0.36,6.65,0.48,7.25
LAUNDROMAT,2,M3_2,2025-09-04 12:04:53,LG6400,2553.96,388.56,1243.36,922.04,0.97,0.96,1,0.95,228.77,228.08,222.20,236.02,3.83,1.77,5.62,4.10,50.47,1852.66,139.92,1,130.02,2.41,3.14,3.29,7.39,7.25,7.17
LAUNDROMAT,1,M3_1,2025-09-04 12:04:58,LG6400,1320.28,869.84,283.06,167.39,0.98,0.97,0.99,0.98,219.90,222.63,214.21,222.87,2.04,4.02,1.34,0.77,49.83,1866.54,192.40,1,143.89,1.65,0.81,1.97,3.43,3.55,3.02
LAUNDROMAT,2,M3_2,2025-09-04 12:04:58,LG6400,3202.15,1062.70,1399.57,739.89,0.98,0.96,0.99,0.98,220.20,214.01,229.07,217.52,4.94,5.19,6.16,3.46,49.53,1854.71,139.94,0,130.05,2.67,0.35,3.18,3.38,6.53,0.36
LAUNDROMAT,1,M3_1,2025-09-04 12:05:03,LG6400,2258.31,164,875.60,1218.71,0.96,0.95,0.96,0.96,221.11,217.09,225.65,220.61,3.53,0.79,4.03,5.78,49.70,1869.21,192.44,1,143.91,2.86,4.49,0.41,6.19,7.57,6.19
LAUNDROMAT,2,M3_2,2025-09-04 12:05:03,LG6400,2039.66,933.93,1030.63,75.09,0.97,0.97,0.98,0.96,224.78,236.33,211.63,226.38,3.13,4.09,4.96,0.34,50.25,1857.26,139.98,0,130.09,0.59,0.25,1.73,0.63,0.87,0.58
LAUNDROMAT,1,M3_1,2025-09-04 12:05:08,LG6400,1522.40,443.69,947.75,130.95,0.98,0.98,0.99,0.96,229.20,233.16,225.22,229.20,2.26,1.95,4.24,0.60,49.90,1870.77,192.47,0,143.96,2.22,2.04,3.62,4.97,2.32,1.15
LAUNDROMAT,2,M3_2,2025-09-04 12:05:08,LG6400,2074.89,411.57,643.77,1019.55,0.98,0.99,0.96,0.99,226.72,224.11,222.39,233.68,3.10,1.86,3.02,4.41,50.18,1861.53,140,1,130.12,1.72,3.55,4.75,7.03,6.90,6.67
LAUNDROMAT,1,M3_1,2025-09-04 12:05:13,LG6400,2136.25,267.52,460.95,1407.78,0.97,0.97,0.96,0.99,225.24,233.72,214.79,227.21,3.24,1.18,2.24,6.29,50.26,1873.10,192.51,1,144,2.86,1.07,0.96,7.68,1.06,0.46
LAUNDROMAT,2,M3_2,2025-09-04 12:05:13,LG6400,2141.53,1018.24,1065.64,57.65,0.97,0.96,0.96,0.99,223.31,226.84,217.25,225.86,3.34,4.68,5.09,0.26,50.43,1865.48,140.05,0,130.15,0.13,2.14,3.69,2.13,6.27,3.81
LAUNDROMAT,1,M3_1,2025-09-04 12:05:18,LG6400,1822.75,981.90,262.40,578.44,0.97,0.96,0.95,0.99,224.23,233,226.71,212.99,2.79,4.41,1.22,2.74,49.52,1875.95,192.56,1,144.02,1.87,0.06,1.80,0.10,6.14,6.53
LAUNDROMAT,2,M3_2,2025-09-04 12:05:18,LG6400,1133.34,150.16,525.93,457.25,0.96,0.95,0.95,0.96,222.44,230.64,224.43,212.25,1.79,0.68,2.46,2.24,50.48,1869.15,140.07,0,130.16,0.01,3.52,3.43,3.98,3.05,1.14
LAUNDROMAT,1,M3_1,2025-09-04 12:05:23,LG6400,2620.22,1285.16,936.19,398.88,0.98,0.99,0.99,0.96,224.07,225.60,214.58,232.03,3.99,5.76,4.42,1.79,50.13,1878.37,192.60,1,144.05,3.16,0.69,1.32,5.77,0.37,4.66
LAUNDROMAT,2,M3_2,2025-09-04 12:05:23,LG6400,1447.82,1018.18,32.25,397.39,0.97,0.96,0.97,0.98,222.60,235.42,216.08,216.29,2.18,4.52,0.15,1.88,50.06,1873.51,140.09,1,130.19,1.32,0.33,4.30,5.89,1.14,7.77
LAUNDROMAT,1,M3_1,2025-09-04 12:05:28,LG6400,1342.95,273.65,183.34,885.96,0.96,0.98,0.95,0.95,229.26,235.75,226.07,225.95,2.05,1.18,0.85,4.11,49.57,1882.20,192.61,1,144.09,2.40,3.72,4.96,2.23,1.01,3.86
LAUNDROMAT,2,M3_2,2025-09-04 12:05:28,LG6400,1474.03,1102.74,183.91,187.39,0.97,0.98,0.97,0.97,213.01,217.45,210.93,210.66,2.34,5.20,0.90,0.92,50.39,1877.39,140.14,0,130.23,2,0.04,1.53,7.20,0.07,3.84
LAUNDROMAT,1,M3_1,2025-09-04 12:05:33,LG6400,2399.27,694.20,566.69,1138.39,0.97,0.97,0.97,0.96,223.78,223.98,225.94,221.42,3.71,3.20,2.59,5.34,49.79,1884.12,192.64,0,144.13,4.85,0.45,1.67,7.78,4.97,6.43
LAUNDROMAT,2,M3_2,2025-09-04 12:05:33,LG6400,1469.20,342.31,454.16,672.73,0.99,0.99,0.98,1,221.67,236.69,212.15,216.19,2.25,1.46,2.19,3.11,49.67,1878.89,140.18,1,130.27,0.01,4.61,1.98,5.63,3.39,6.55
LAUNDROMAT,1,M3_1,2025-09-04 12:05:38,LG6400,2550.32,1238.95,1142.02,169.36,0.96,0.96,0.96,0.98,224.96,211.35,232.42,231.10,4,6.13,5.13,0.75,49.87,1885.47,192.68,0,144.18,4.79,2.11,4.51,1.67,6.22,3.27
LAUNDROMAT,2,M3_2,2025-09-04 12:05:38,LG6400,2920.30,775.90,1332.36,812.05,0.97,0.95,0.99,0.95,220.01,226.85,221.93,211.26,4.55,3.59,6.04,4.04,49.91,1880.74,140.20,1,130.29,3.67,4.65,4,7.99,5.28,4.43
LAUNDROMAT,1,M3_1,2025-09-04 12:05:43,LG6400,2790.38,952.58,572.12,1265.68,0.97,0.98,0.97,0.96,218.46,219.25,214.65,221.47,4.38,4.43,2.74,5.97,49.62,1888.34,192.70,0,144.23,3.50,4.44,4.22,6.31,1.65,4.07
LAUNDROMAT,2,M3_2,2025-09-04 12:05:43,LG6400,2461.28,200.68,1338.46,922.14,0.97,0.97,0.98,0.96,234.90,233.31,235.23,236.17,3.59,0.89,5.81,4.07,50.30,1884.77,140.24,1,130.33,4.26,0.11,0.73,7.93,4.70,5.79
LAUNDROMAT,1,M3_1,2025-09-04 12:05:48,LG6400,1560.66,522.56,404.40,633.70,0.97,0.96,0.98,0.98,226.23,224.63,216.61,237.45,2.35,2.43,1.91,2.72,49.95,1892.68,192.72,1,144.24,1.20,2.66,4.37,0.68,6.60,6.82
LAUNDROMAT,2,M3_2,2025-09-04 12:05:48,LG6400,2373.06,1436.17,837.36,99.53,0.97,0.96,0.97,0.97,221.36,238.71,210.22,215.15,3.60,6.25,4.09,0.48,49.95,1885.83,140.28,0,130.36,3.73,0.79,1.13,5.29,7.65,1.15
LAUNDROMAT,1,M3_1,2025-09-04 12:05:53,LG6400,1897.26,1082.41,421.14,393.71,0.97,0.99,0.96,0.97,219.56,218.82,211.01,228.86,2.95,5,2.08,1.78,49.83,1895.26,192.74,1,144.28,1.27,2.58,3.11,3.95,5,7.96
LAUNDROMAT,2,M3_2,2025-09-04 12:05:53,LG6400,1917.22,657.75,434.89,824.58,0.98,0.98,0.99,0.97,216.67,213.39,219.23,217.39,3.02,3.16,2,3.89,50.19,1889.93,140.29,0,130.39,2.98,2.89,2.75,2.01,1.67,7.77
LAUNDROMAT,1,M3_1,2025-09-04 12:05:58,LG6400,998.91,235.98,487.40,275.53,0.98,0.98,0.96,0.99,232.09,238.85,227.29,230.14,1.49,1.01,2.24,1.21,49.62,1898.47,192.79,1,144.32,2.76,0.65,1.09,2.34,1.57,5.53
LAUNDROMAT,2,M3_2,2025-09-04 12:05:58,LG6400,747.50,207.91,225.38,314.21,0.98,1,0.99,0.97,236.34,236.06,239.64,233.31,1.08,0.88,0.95,1.40,50.31,1894.50,140.32,0,130.42,0.50,2.31,0.90,6.27,0.27,5.53
LAUNDROMAT,1,M3_1,2025-09-04 12:06:03,LG6400,2268.95,679.02,265.81,1324.13,0.97,0.96,0.97,0.98,225.71,239.92,217.80,219.42,3.46,2.95,1.25,6.18,49.53,1902.30,192.80,1,144.34,2.60,4.82,3.60,4.52,7.68,1.02
LAUNDROMAT,2,M3_2,2025-09-04 12:06:03,LG6400,1339.86,455.41,634.44,250.02,0.98,0.98,0.98,0.98,218.61,231.51,212.88,211.43,2.09,2.02,3.05,1.21,49.67,1898.33,140.34,0,130.44,0.41,1.47,3.61,7.91,4.61,4.43
LAUNDROMAT,1,M3_1,2025-09-04 12:06:08,LG6400,1461.52,492.08,882.19,87.25,0.97,0.99,0.96,0.97,229.18,235.23,223.92,228.38,2.20,2.12,4.09,0.39,50.23,1903.93,192.85,1,144.39,4.55,0.96,0.61,0.73,1.72,3.18
LAUNDROMAT,2,M3_2,2025-09-04 12:06:08,LG6400,3167.02,639.94,1312.94,1214.13,0.97,0.98,0.96,0.97,227.70,238.92,227.36,216.82,4.84,2.72,6.05,5.76,50.18,1900.34,140.37,0,130.48,2.52,3.82,1.95,3.41,5.02,5.93
LAUNDROMAT,1,M3_1,2025-09-04 12:06:13,LG6400,2919.46,1315.27,426.37,1177.82,0.98,0.98,0.97,0.98,230.34,234.57,217.97,238.48,4.26,5.75,2.02,5.01,49.93,1908.65,192.87,0,144.41,0.26,1.45,2.12,7.72,1.71,7.14
LAUNDROMAT,2,M3_2,2025-09-04 12:06:13,LG6400,2921.86,1307.27,1048.85,565.73,0.98,0.99,0.97,0.99,215.24,215.51,218.53,211.69,4.59,6.11,4.94,2.71,49.93,1901.38,140.39,0,130.51,3.50,4.77,2.07,6.54,1.05,6.42
LAUNDROMAT,1,M3_1,2025-09-04 12:06:18,LG6400,1848.28,760.56,653.94,433.78,0.98,0.99,0.99,0.95,236.55,232.53,239.45,237.68,2.66,3.29,2.75,1.92,49.89,1910.41,192.91,0,144.45,0.94,3.17,3.22,4.69,0.77,6.28
LAUNDROMAT,2,M3_2,2025-09-04 12:06:18,LG6400,2331.72,833.77,979.63,518.32,0.97,0.95,0.98,0.96,229.85,232.93,220.58,236.04,3.52,3.76,4.52,2.28,49.51,1903.17,140.44,0,130.54,2.50,1.98,1.27,2.51,4.51,6.72
LAUNDROMAT,1,M3_1,2025-09-04 12:06:23,LG6400,763.39,655.03,16.54,91.82,0.97,0.99,0.98,0.95,220.57,234,213.52,214.19,1.12,2.84,0.08,0.45,49.91,1915.11,192.92,1,144.47,3.53,0.49,1.35,2.77,2.24,5.18
LAUNDROMAT,2,M3_2,2025-09-04 12:06:23,LG6400,1823.19,408.87,140.89,1273.42,0.97,0.97,0.98,0.95,220.27,212.48,224.39,223.94,2.87,1.99,0.64,5.98,50.29,1907.77,140.45,0,130.58,4.78,4.13,1.73,1.56,3.80,5.34
LAUNDROMAT,1,M3_1,2025-09-04 12:06:28,LG6400,2485.58,1025.02,1145.94,314.61,0.97,0.95,0.97,0.98,228.71,234.49,218.24,233.40,3.80,4.60,5.42,1.38,50.42,1917.86,192.96,1,144.50,1.59,1.50,3.02,5.38,7.52,1.09
LAUNDROMAT,2,M3_2,2025-09-04 12:06:28,LG6400,2464.83,876.80,1343.15,244.88,0.97,0.96,0.95,1,222.70,228.14,228.15,211.81,3.78,4.01,6.18,1.16,50.41,1909.02,140.48,1,130.62,2.65,2.71,4.48,6.65,0.12,2.39
LAUNDROMAT,1,M3_1,2025-09-04 12:06:33,LG6400,1997.90,614.87,310.13,1072.91,0.97,0.97,0.98,0.98,229.16,238.03,218.80,230.66,2.96,2.67,1.45,4.76,49.69,1921.40,193,1,144.55,2.16,2.85,2.81,3.73,7.64,1.82
LAUNDROMAT,2,M3_2,2025-09-04 12:06:33,LG6400,1438.17,1015.78,48.64,373.75,0.98,0.96,1,0.98,233.82,226.30,237.54,237.64,2.17,4.69,0.20,1.60,49.87,1911.30,140.50,0,130.66,1.87,0.54,2.08,2.33,1.92,6.86
LAUNDROMAT,1,M3_1,2025-09-04 12:06:38,LG6400,2221.42,630.37,766.23,824.83,0.99,0.98,1,0.99,229.58,234.19,222.13,232.41,3.26,2.74,3.46,3.59,49.68,1923.93,193.04,1,144.59,4.14,1.42,4.77,5.43,0.17,5.19
LAUNDROMAT,2,M3_2,2025-09-04 12:06:38,LG6400,1765.85,859.79,267.10,638.96,0.96,0.96,0.97,0.96,218.08,230.42,212.92,210.89,2.78,3.90,1.29,3.15,49.99,1914.48,140.51,1,130.69,4.07,0.50,2.44,7.47,1.44,5.57
LAUNDROMAT,1,M3_1,2025-09-04 12:06:43,LG6400,2278.27,935.12,696.91,646.24,0.99,1,0.97,0.99,217.33,215.20,215.83,220.96,3.55,4.37,3.32,2.96,49.88,1927.90,193.07,0,144.63,1.09,4.82,0.59,6.27,2.24,3.90
LAUNDROMAT,2,M3_2,2025-09-04 12:06:43,LG6400,2374.01,1356.08,958.60,59.33,0.99,0.99,0.97,0.99,228.56,235.99,234.21,215.48,3.43,5.82,4.20,0.28,50.02,1918.60,140.54,1,130.71,3.50,3.15,0.58,2.78,7.80,5.22
LAUNDROMAT,1,M3_1,2025-09-04 12:06:48,LG6400,2387.04,618.80,504.93,1263.32,0.97,0.96,0.97,0.99,231.88,238.43,232.49,224.73,3.54,2.70,2.25,5.68,49.74,1931.17,193.10,0,144.65,3.40,3.22,2.67,7.02,3.50,5.94
LAUNDROMAT,2,M3_2,2025-09-04 12:06:48,LG6400,1521.39,262.04,329.34,930.01,0.98,0.96,0.98,0.99,231.52,237.64,228.80,228.11,2.25,1.15,1.47,4.13,50.30,1920.76,140.57,1,130.76,3.12,1.54,1.28,6.12,6.90,7.38
LAUNDROMAT,1,M3_1,2025-09-04 12:06:53,LG6400,3346.48,1394.43,1294.95,657.11,0.98,0.98,0.98,0.99,228.42,236.43,223.85,224.98,4.97,6.03,5.92,2.94,50.24,1933.02,193.15,0,144.69,2.13,4.53,3.95,6.03,7.12,1.40
LAUNDROMAT,2,M3_2,2025-09-04 12:06:53,LG6400,3171.82,872.91,928.29,1370.62,0.99,0.99,0.99,0.99,216.15,213.52,211.44,223.50,4.92,4.14,4.45,6.17,50.04,1923.31,140.59,0,130.81,3.34,1.80,3.05,4.68,6.75,6.07
LAUNDROMAT,1,M3_1,2025-09-04 12:06:58,LG6400,701.84,316.81,208,177.04,0.97,0.97,0.95,0.98,219.92,215.54,233.42,210.79,1.10,1.51,0.93,0.86,50.04,1937.12,193.19,0,144.70,4.61,1.06,1.19,1.55,0.08,3.59
LAUNDROMAT,2,M3_2,2025-09-04 12:06:58,LG6400,1863.92,56.57,602.32,1205.02,0.96,0.97,0.97,0.95,224.75,224.18,237.29,212.77,2.94,0.26,2.63,5.93,49.65,1924.41,140.62,1,130.82,4.55,3.32,3.73,7.59,4.41,6.26
LAUNDROMAT,1,M3_1,2025-09-04 12:07:03,LG6400,1448.38,520.11,102.78,825.48,0.98,0.98,0.96,0.99,225.61,219.83,233.92,223.08,2.21,2.42,0.46,3.74,50.42,1940.03,193.22,1,144.75,3.43,4.92,0.65,4.13,0.15,4.29
LAUNDROMAT,2,M3_2,2025-09-04 12:07:03,LG6400,1740.19,1097.47,115.37,527.35,0.97,0.95,0.96,0.99,226.43,211.50,235.68,232.12,2.75,5.45,0.51,2.30,49.55,1927.42,140.63,1,130.85,4.81,3.41,0.06,1.93,7.37,0.27
LAUNDROMAT,1,M3_1,2025-09-04 12:07:08,LG6400,2551.01,1279.22,1136.81,134.98,0.96,0.96,0.95,0.96,228.66,237.35,212.68,235.96,3.95,5.63,5.63,0.59,50.17,1943.80,193.24,0,144.79,2.35,4.21,3.39,5.64,3.21,4.26
LAUNDROMAT,2,M3_2,2025-09-04 12:07:08,LG6400,1980.11,616.46,1128.73,234.92,0.97,0.96,0.97,0.99,227.01,222.32,235.47,223.23,2.97,2.89,4.96,1.06,50.12,1931.87,140.67,0,130.88,1.44,2.36,4.89,7.03,8,4.08
LAUNDROMAT,1,M3_1,2025-09-04 12:07:13,LG6400,2002.47,215.35,1020.28,766.84,0.97,0.98,0.96,0.98,217.41,212.72,218.19,221.33,3.15,1.03,4.87,3.54,49.93,1945.01,193.27,0,144.83,3.52,1.28,0.85,0.10,7.10,5.91
LAUNDROMAT,2,M3_2,2025-09-04 12:07:13,LG6400,1289.78,270.27,167.70,851.81,0.97,0.98,0.95,0.97,230.08,232.29,227.16,230.79,1.93,1.18,0.78,3.82,50.46,1936.59,140.68,1,130.90,1.71,4.60,3.09,2.07,7.34,4.92
LAUNDROMAT,1,M3_1,2025-09-04 12:07:18,LG6400,2161.62,444.36,478.46,1238.81,0.97,0.98,0.97,0.96,211.96,215.70,210.07,210.12,3.53,2.11,2.35,6.13,50.16,1946.69,193.30,1,144.84,3.36,4.26,3.53,0.98,6.51,5.02
LAUNDROMAT,2,M3_2,2025-09-04 12:07:18,LG6400,1323.68,878.66,247.97,197.06,0.96,0.95,0.97,0.95,221.42,217.04,229.01,218.21,2.11,4.26,1.11,0.95,50.11,1940.50,140.72,0,130.94,3.31,2.29,3.71,0.91,7.37,7.21
LAUNDROMAT,1,M3_1,2025-09-04 12:07:23,LG6400,1946.91,544.16,252.45,1150.30,0.97,0.95,0.99,0.96,228.44,225.48,239.49,220.35,3.02,2.53,1.07,5.45,49.83,1947.85,193.34,0,144.86,4.48,3.68,1.61,6.59,0.48,0.91
LAUNDROMAT,2,M3_2,2025-09-04 12:07:23,LG6400,2107.23,442.42,1440.23,224.59,0.97,0.99,0.96,0.95,235.46,239.79,238.63,227.95,3.06,1.87,6.28,1.03,49.93,1945.37,140.75,1,130.99,4.75,2.92,2.05,4.51,6.56,7.87
LAUNDROMAT,1,M3_1,2025-09-04 12:07:29,LG6400,1558.29,230.52,1067.48,260.30,0.96,0.97,0.95,0.96,225.90,222.19,228.05,227.46,2.39,1.07,4.91,1.19,50.14,1952.54,193.35,0,144.88,0.88,0.44,1.67,1.84,7.93,1.06
LAUNDROMAT,2,M3_2,2025-09-04 12:07:29,LG6400,3276.26,910.43,1191.62,1174.21,0.97,0.97,0.97,0.96,218.95,224.79,210.80,221.25,5.18,4.16,5.85,5.54,50.08,1948.52,140.79,1,131.02,4.35,1.43,2.25,5.53,0.03,6.45
